# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5718172278202762,1.4862355013833646,2.941085441178597,-10.723654327269703,1.7154516834608284,2.9999999999999893,-0.15271877780540732,0.0,-15.080871866875128,0.0
 0.581986703792459,1.503519673570983,2.9377642233763344,-10.877018891359457,1.7459601113773768,3.000000000000011,-0.14487352143415425,0.0,-14.558321520744839,0.0
 0.5920631614358889,1.520937633302257,2.934371032538516,-11.023715201522677,1.7761894843076667,3.000000000000011,-0.1373656095458941,0.0,-14.040824287221797,0.0
 0.6020504115856291,1.5384879921327532,2.9309074437233096,-11.16394442598771,1.8061512347568873,3.0,-0.1301757381491076,0.0,-13.528548725592255,0.0
 0.6119519696334875,1.5561693616180379,2.927375031988883,-11.297898136497441,1.8358559089004627,3.000000000000011,-0.12328583710462741,0.0,-13.021608652288306,0.0
 0.6217710845835959,1.573980353313678,2.923775372393404,-11.425758808689585,1.8653132537507877,3.0,-0.1166789811434791,0.0,-12.520070800755324,0.0
 0.6315107646179087,1.5919195787752398,2.9201100399950404,-11.547700292295886,1.8945322938537263,3.0000000000000226,-0.11033930776801992,0.0,-12.023961439928632,0.0
 0.6411737996660922,1.6099856495582898,2.9163806098519585,-11.663888253107922,1.9235213989982771,3.0000000000000115,-0.10425194155240879,0.0,-11.533272095311297,0.0
 0.6507627813938743,1.6281771772183942,2.912588657022327,-11.774480588491402,1.9522883441816234,3.0,-0.09840292447166603,0.0,-11.047964507188663,0.0
 0.6602801209582335,1.6464927733111199,2.908735756564313,-11.879627818201303,1.9808403628747009,2.9999999999999885,-0.0927791511714685,0.0,-10.56797491762095,0.0
 0.6697280648238138,1.6649310493920335,2.904823483536084,-11.97947345199585,2.009184194471442,3.000000000000035,-0.08736830964077831,0.0,-10.093217793827497,0.0
 0.6791087088903849,1.6834906170167012,2.900853412995808,-12.074154335606126,2.037326126671155,2.9999999999999765,-0.08215882624755445,0.0,-9.623589051366015,0.0
 0.688424011144182,1.7021700877406896,2.896827120001652,-12.163800976385932,2.0652720334325463,3.0,-0.07713981450140972,0.0,-9.15896885082918,0.0
 0.6976758030151397,1.7209680731195651,2.892746179611784,-12.248537849946388,2.0930274090454195,3.000000000000012,-0.07230102842433722,0.0,-8.699224022007773,0.0
 0.7068657995962437,1.7398831847088947,2.8886121668843714,-12.328483688966898,2.120597398788732,3.000000000000012,-0.06763281904269759,0.0,-8.24421016768014,0.0
 0.7159956088595435,1.7589140340642444,2.884426656877582,-12.403751755324375,2.147986826578631,2.9999999999999636,-0.06312609364656453,0.0,-7.793773482127568,0.0
 0.7250667399850821,1.7780592327411806,2.8801912246495833,-12.4744500965435,2.1752002199552463,2.999999999999963,-0.058772278943297195,0.0,-7.347752329231208,0.0
 0.7340806109035136,1.7973173922952703,2.8759074452585422,-12.540681787579794,2.202241832710541,3.0,-0.054563286089244996,0.0,-6.905978604918749,0.0
 0.7430385551400135,1.8166871242820797,2.8715768937626267,-12.602545158821117,2.2291156654200406,3.0000000000000124,-0.05049147899901318,0.0,-6.4682789153249844,0.0
 0.7519418280358694,1.8361670402571755,2.867201145220005,-12.660134011170767,2.2558254841076084,3.0000000000000124,-0.04654964427715189,0.0,-6.034475592182505,0.0
 0.7607916124145335,1.8557557517761238,2.862781774688844,-12.713537818999894,2.282374837243601,3.000000000000025,-0.04273096344321516,0.0,-5.604387564114704,0.0
 0.7695890237506806,1.8754518703944916,2.8583203572273113,-12.762841921688597,2.3087670712520425,3.0000000000000253,-0.039028987915047865,0.0,-5.1778311070767735,0.0
 0.7783351148937198,1.895254007667845,2.8538184678935745,-12.808127704474355,2.33500534468116,2.999999999999987,-0.03543761453919853,0.0,-4.754620485653488,0.0
 0.7870308803910874,1.915160775151751,2.8492776817458014,-12.849472769246578,2.3610926411732627,3.0,-0.031951063491649806,0.0,-4.334568496743461,0.0
 0.7956772604513455,1.9351707844017754,2.8446995738421594,-12.886951095866642,2.387031781354037,3.0,-0.02856385811393227,0.0,-3.917486932694702,0.0
 0.8042751445825109,1.955282646973485,2.8400857192408155,-12.920633194599306,2.412825433747533,2.999999999999987,-0.02527080519702504,0.0,-3.5031869698921403,0.0
 0.8128253749370329,1.975494974422447,2.835437692999938,-12.950586250166845,2.4384761248110993,3.0000000000000258,-0.02206697740395492,0.0,-3.091479495816221,0.0
 0.8213287493913468,1.995806378304227,2.830757070177695,-12.976874257937602,2.4639862481740415,3.0000000000000524,-0.01894769628174587,0.0,-2.6821753763808265,0.0
 0.8297860243848789,2.0162154701743917,2.8260454258322527,-12.999558152676537,2.4893580731546376,2.999999999999974,-0.015908517163674325,0.0,-2.275085675798047,0.0
 0.8381979175406915,2.036720861588508,2.8213043350217797,-13.018695930301668,2.5145937526220754,3.0,-0.01294521474962075,0.0,-1.8700218364832315,0.0
 0.8465651100876161,2.0573211641021416,2.816535372804443,-13.034342763074477,2.539695330262849,2.9999999999999734,-0.010053768572942306,0.0,-1.4667958143716933,0.0
 0.8548882491016464,2.07801498927086,2.81174011423841,-13.04655110854269,2.5646647473049398,2.9999999999999867,-0.007230352096429613,0.0,-1.0652201884794152,0.0
 0.8631679495825347,2.0988009486502293,2.806920134381849,-13.055370812649496,2.5895038487476048,3.0,-0.004471318580682242,0.0,-0.6651082356969097,0.0
 0.8714047963799277,2.1196776537958155,2.802077008292927,-13.060849207290616,2.614214389139784,3.000000000000027,-0.0017731941061608152,0.0,-0.26627398301062827,0.0
 0.8795993459819419,2.140643716263186,2.7972123110298117,-13.063031202652123,2.638798037945827,3.000000000000054,0.0008673419197954137,0.0,0.13146776233615737,0.0
 0.8877521281778117,2.161697747607907,2.792327617650671,-13.061959374620017,2.6632563845334363,3.0,0.003453448641736827,0.0,0.5283014046570553,0.0
 0.8958636476051184,2.1828383593855447,2.787424503213672,-13.05767404751267,2.687590942815356,2.9999999999999725,0.005988156147522492,0.0,0.9244105656079421,0.0
 0.9039343851911016,2.2040641631516653,2.782504542776983,-13.050213372415936,2.7118031555733055,2.9999999999999725,0.008474354420579686,0.0,1.3199781081907591,0.0
 0.9119647994966595,2.2253737704618364,2.7775693113987696,-13.039613401332897,2.7358943984899793,2.9999999999999862,0.01091481120287685,0.0,1.7151861713725953,0.0
 0.9199553279708429,2.2467657928716234,2.772620384137202,-13.025908157392019,2.7598659839125292,2.9999999999999862,0.013312176856035501,0.0,2.1102162152585704,0.0
 0.9279063881229379,2.268238841936594,2.7676593360504462,-13.009129701330572,2.783719164368814,2.9999999999999862,0.015668991458827778,0.0,2.505249081761474,0.0
 0.9358183786185793,2.289791529212313,2.76268774219667,-12.989308194406462,2.8074551358557382,2.999999999999986,0.017987690907642132,0.0,2.9004650576400204,0.0
 0.9436916803057748,2.3114224662543488,2.757707177634041,-12.966471957974493,2.8310750409173244,2.9999999999999716,0.020270614534346386,0.0,3.296043947419899,0.0
 0.9515266571761869,2.3331302646182666,2.752719217420727,-12.940647529882597,2.854579971528561,3.000000000000014,0.022520009257680006,0.0,3.6921651551743633,0.0
 0.959323657266568,2.3549135358596334,2.7477254366148953,-12.911859717834,2.877970971799704,3.0,0.024738035910408535,0.0,4.089007768909496,0.0
 0.9670830135048121,2.376770891534016,2.7427274102747137,-12.880131649894084,2.9012490405144367,3.0000000000000284,0.026926774170033016,0.0,4.486750651065212,0.0
 0.9748050445047138,2.39870094319698,2.7377267134583496,-12.845484822277728,2.924415133514142,3.000000000000029,0.02908822813227119,0.0,4.885572534883593,0.0
 0.9824900553131825,2.4207023024040923,2.7327249212239706,-12.80793914454159,2.947470165939548,2.9999999999999853,0.031224329168196938,0.0,5.285652121891857,0.0
 0.990138338113343,2.44277358071092,2.727723608629744,-12.767512982330095,2.970415014340029,2.999999999999971,0.03333694199727835,0.0,5.687168184899719,0.0
 0.997750172886682,2.464913389673029,2.722724350733838,-12.724223197778446,2.993250518660046,2.9999999999999853,0.03542786780594362,0.0,6.090299672446356,0.0
 1.0053258280371373,2.487120340845986,2.7177287225944196,-12.67808518769706,3.0159774841114126,3.0000000000000586,0.03749884833917854,0.0,6.495225816761903,0.0
 1.0128655609797985,2.5093930457853575,2.7127382992696565,-12.629112919636398,3.038596682939396,3.0,0.039551569338394085,0.0,6.902126243114581,0.0
 1.0203696186966753,2.53173011604671,2.707754655817716,-12.577318965938897,3.061108856090027,3.0000000000000298,0.041587664259939656,0.0,7.311181081394838,0.0
 1.0278382382618012,2.5541301631856097,2.702779367296767,-12.522714535870211,3.0835147147854043,2.9999999999999702,0.043608717343770954,0.0,7.722571078077082,0.0
 1.0352716473377617,2.5765917987576237,2.697814008764975,-12.465309505928685,3.1058149420132857,3.0,0.045616266577899946,0.0,8.136477712987165,0.0
 1.0426700646455778,2.599113634318318,2.692860155280509,-12.405112448392261,3.1280101939367344,3.00000000000006,0.04761180694344785,0.0,8.553083312399789,0.0
 1.050033700409733,2.621694281423259,2.6879193819015366,-12.342130658219274,3.1501011012292004,3.0,0.04959679273806858,0.0,8.97257116577956,0.0
 1.0573627567799946,2.644332351628014,2.6829932636862246,-12.276370178359091,3.172088270339985,3.00000000000003,0.05157264057843722,0.0,9.395125645683015,0.0
 1.06465742823156,2.6670264564881494,2.678083375692741,-12.207835823527658,3.1939722846946808,2.999999999999939,0.05354073165999435,0.0,9.820932322481372,0.0
 1.0719179019449494,2.6897752075592303,2.6731912929792534,-12.136531202559306,3.2157537058348487,2.9999999999999387,0.055502414022416444,0.0,10.250178084909516,0.0
 1.079144358166963,2.712577216396825,2.6683185906039286,-12.062458739360864,3.23743307450089,3.0000000000000613,0.057459005144349276,0.0,10.683051259803666,0.0
 1.0863369705539214,2.735431094556499,2.6634668436249354,-11.985619692539087,3.259010911661765,3.0,0.059411793703767,0.0,11.119741728997878,0.0
 1.0934959064983325,2.758335453593819,2.6586376271004406,-11.906014173782799,3.2804877194949986,3.000000000000031,0.06136204176107159,0.0,11.560441052425068,0.0
 1.1006213274400405,2.7812889050643514,2.653832516088612,-11.823641165012466,3.3018639823201226,3.0,0.06331098683964875,0.0,12.0053425867026,0.0
 1.1077133891628437,2.804290060523663,2.6490530856476173,-11.738498534384174,3.323140167488532,2.9999999999999685,0.06525984336047949,0.0,12.45464160394533,0.0
 1.1147722420774981,2.82733753152732,2.6443009108356237,-11.650583051197188,3.344316726232495,2.9999999999999685,0.06720980474237426,0.0,12.908535415903474,0.0
 1.1217980314919664,2.8504299296308897,2.639577566710799,-11.559890399715844,3.3653940944759,3.0000000000000315,0.06916204502766785,0.0,13.36722349016408,0.0
 1.12879089786971,2.873565866389937,2.6348846283313105,-11.466415192007691,3.3863726936091307,2.9999999999999365,0.07111772024796331,0.0,13.830907573151144,0.0
 1.1357509770767753,2.89674395336003,2.630223670755326,-11.370150979792962,3.4072529312303264,3.0,0.07307797032403901,0.0,14.299791809504095,0.0
 1.142678400618367,2.9199628020967343,2.6255962690410133,-11.27109026537194,3.4280352018551015,3.0,0.07504392010048506,0.0,14.774082860875058,0.0
 1.1495732958655722,2.943221024155617,2.621003998246539,-11.16922451167268,3.448719887596717,3.0,0.07701668103527394,0.0,15.25399002845763,0.0
 1.1564357862728387,2.9665172310922436,2.6164484334300724,-11.06454415142985,3.4693073588185164,2.9999999999999676,0.0789973524108493,0.0,15.739725367660919,0.0
 1.16326599158679,2.989850034462182,2.6119311496497795,-10.957038595583517,3.4897979747603705,3.0000000000000324,0.08098702258713272,0.0,16.231503811576694,0.0
 1.1700640280469115,3.013218045820998,2.6074537219638283,-10.84669624086982,3.5101920841407344,2.9999999999999347,0.08298677028310265,0.0,16.729543285636154,0.0
 1.1768300085786172,3.036619876724258,2.603017725430387,-10.733504476694876,3.5304900257358516,3.0,0.08499766570753547,0.0,17.234064825522687,0.0
 1.1835640429791723,3.060054138727528,2.598624735107622,-10.617449691298411,3.550692128937517,3.0,0.08702077158494033,0.0,17.74529269566255,0.0
 1.1902662380969191,3.0835194433863755,2.594276326053702,-10.498517277230553,3.5707987142907576,3.0000000000000333,0.08905714438854674,0.0,18.2634545006014,0.0
 1.19693669800423,3.1070144022563673,2.5899740733267937,-10.376691636215295,3.59081009401269,2.9999999999999667,0.09110783515944218,0.0,18.788781303669257,0.0
 1.2035755241645807,3.1305376268930685,2.585719551985065,-10.251956183375386,3.610726572493742,2.9999999999999667,0.09317389065341819,0.0,19.321507736750473,0.0
 1.2101828155941263,3.1540877288520464,2.581514337086684,-10.124293350900455,3.6305484467823788,3.0,0.09525635414044191,0.0,19.861872110478963,0.0
 1.2167586690181267,3.1776633196888677,2.5773600036898174,-9.993684591175706,3.65027600705438,3.0000000000000338,0.09735626630417436,0.0,20.4101165292446,0.0
 1.2233031790225597,3.2012630109590985,2.5732581268526333,-9.86011037935842,3.669909537067679,2.9999999999999662,0.09947466616104503,0.0,20.966486990938684,0.0
 1.2298164382012389,3.224885414218306,2.569210281633299,-9.723550215520032,3.689449314603716,2.999999999999966,0.10161259181378249,0.0,21.531233498139873,0.0
 1.2362985372987334,3.248529141022055,2.565218043089982,-9.583982626293794,3.7088956118961995,2.999999999999966,0.10377108115833336,0.0,22.104610157330782,0.0
 1.2427495653493776,3.2721928029259137,2.56128298628085,-9.441385166120298,3.728248696048132,2.999999999999931,0.10595117266171089,0.0,22.68687527950142,0.0
 1.2491696098126344,3.2958750114854487,2.5574066862640707,-9.29573441809354,3.747508829437902,3.0000000000000346,0.1081539060669219,0.0,23.2782914766259,0.0
 1.2555587567050732,3.3195743782562253,2.5535907180978117,-9.147005994444369,3.766676270115219,3.0000000000000346,0.11038032297763158,0.0,23.879125753846825,0.0
 1.2619170907292043,3.3432895147938106,2.5498366568402404,-8.99517453669718,3.7857512721876128,3.0000000000000697,0.11263146749674875,0.0,24.48964959841852,0.0
 1.2682446953993987,3.3670190326537712,2.546146077549524,-8.840213715526804,3.8047340861981955,2.999999999999965,0.11490838673355636,0.0,25.110139065051047,0.0
 1.2745416531651153,3.3907615433916733,2.542520555283831,-8.682096230342907,3.8236249594953455,3.000000000000035,0.11721213150183958,0.0,25.74087485161504,0.0
 1.2808080455316482,3.414515658563084,2.538961665101328,-8.520793808664868,3.842424136594944,2.9999999999999645,0.11954375654274414,0.0,26.38214237932808,0.0
 1.2870439531785882,3.4382799897235694,2.5354709820601835,-8.356277205258955,3.8611318595357647,3.000000000000071,0.12190432113789179,0.0,27.03423185218163,0.0
 1.293249456076196,3.462053148428695,2.5320500812185642,-8.18851620116564,3.8797483682285883,3.000000000000036,0.12429488949337454,0.0,27.697438327310863,0.0
 1.2994246335998674,3.48583374623403,2.528700537634638,-8.017479602543556,3.8982739007996026,3.000000000000036,0.12671653106310335,0.0,28.372061761257363,0.0
 1.3055695646428638,3.5096203946951383,2.5254239263665728,-7.8431352394729945,3.9167086939285918,3.0,0.12917032081541563,0.0,29.058407059517922,0.0
 1.3116843277274817,3.533411705367587,2.5222218224725355,-7.665449964687655,3.9350529831824455,3.0,0.13165733964443577,0.0,29.756784114795124,0.0
 1.317769001114815,3.5572062898069436,2.519095801010694,-7.484389652291735,3.9533070033444457,3.0,0.13417867439500125,0.0,30.46750783142692,0.0
 1.3238236629132702,3.581002759568774,2.516047437039216,-7.299919196530661,3.9714709887398114,3.000000000000037,0.13673541813261597,0.0,31.106161074513345,0.0
 1.3298648032987628,3.604799726208644,2.513078305616269,-7.112002510625783,3.9679172876308075,-0.5882500458916504,0.13932867023423887,0.0,31.610264413066652,0.0
 1.335919798043169,3.6285958012821213,2.5101899818000204,-6.920602525735375,3.949752303397589,-3.0,0.14195953648710458,0.0,32.0599289744302,0.0
 1.3419997034540665,3.6523895963447717,2.507384040648638,-6.725681190090746,3.9315125871648964,-3.0,0.14462912893839316,0.0,32.512206243345624,0.0
 1.3481045405190404,3.676179722952162,2.504662057220289,-6.527199468352294,3.9131980759699747,-3.0,0.1473385659866581,0.0,32.96718955030133,0.0
 1.3542343359265612,3.6999647926598582,2.502025606573141,-6.3251173412479895,3.8948086897474123,-3.0,0.1500889721417462,0.0,33.4249676668559,0.0
 1.3603891223057052,3.723743417023428,2.4994762637653625,-6.119393805528696,3.8763443306099803,-3.0,0.15288147789712292,0.0,33.88562465159274,0.0
 1.3665689384768687,3.7475142075984365,2.49701560385512,-5.909986874336807,3.85780488209649,-3.0,0.1557172193432411,0.0,34.34923968743378,0.0
 1.372773829714019,3.7712757759404507,2.4946452019005814,-5.69685357799747,3.839190208385039,-2.999999999999964,0.1585973379434083,0.0,34.81588689257938,0.0
 1.3790038480190503,3.7950267336050376,2.4923666329599143,-5.479949965350804,3.820500153469945,-3.0,0.16152297999214324,0.0,35.28563511996709,0.0
 1.3852590524088453,3.818765692147763,2.490181472091286,-5.259231105651682,3.8017345403005605,-2.9999999999999645,0.16449529613263703,0.0,35.75854773566473,0.0
 1.391539509215678,3.842491263124194,2.4880912943528646,-5.034651091122776,3.782893169880063,-2.9999999999999294,0.16751544076052,0.0,36.23468237465949,0.0
 1.3978452924016245,3.866202058089897,2.486097674802817,-4.806163040256535,3.763975820322223,-3.0000000000000706,0.17058457123387294,0.0,36.714090685156826,0.0
 1.4041764838876898,3.8898966886004374,2.4842021884993115,-4.57371910189204,3.7449822458640267,-3.000000000000035,0.1737038471402388,0.0,37.19681804278101,0.0
 1.4105331738983957,3.913573766211383,2.4824064105005155,-4.337270460209448,3.725912175831909,-2.999999999999965,0.17687442932507857,0.0,37.68290324958688,0.0
 1.416915461322617,3.9372319024783007,2.480711915864596,-4.096767340691465,3.706765313559246,-2.9999999999999303,0.18009747882470845,0.0,38.1723782108162,0.0
 1.423323454091502,3.960869708956756,2.4791202796497207,-3.852159017145406,3.6875413352525905,-3.0,0.18337415579576435,0.0,38.665267586742075,0.0
 1.429757269574358,3.984485797202315,2.4776330769140578,-3.6033938198970614,3.668239888804023,-3.0,0.18670561805018235,0.0,39.16158842208623,0.0
 1.4362170349934331,4.008078778770546,2.4762518827157742,-3.350419145252012,3.648860592546798,-2.999999999999931,0.19009301980121882,0.0,39.66134975463624,0.0
 1.4427028878585835,4.031647265217013,2.474978272113038,-3.093181466310174,3.629403033951347,-2.999999999999966,0.19353750999981623,0.0,40.164552194354556,0.0
 1.4492149764228741,4.055189868097285,2.4738138201640165,-2.8316263452754633,3.609866768258475,-3.000000000000034,0.19704023053818298,0.0,40.67118748119657,0.0
 1.4557534601602178,4.078705198966927,2.4727601019268772,-2.565698447351204,3.5902513170464436,-3.0000000000000338,0.20060231447129087,0.0,41.1812380153347,0.0
 1.4623185102662344,4.102191869381505,2.4718186924597876,-2.295341556352736,3.5705561667283936,-3.0000000000000338,0.20422488389717242,0.0,41.694676361130156,0.0
 1.4689103101835739,4.125648490896588,2.4709911668209155,-2.020498592161941,3.550780766976375,-3.0000000000000338,0.2079090476921866,0.0,42.21146472331091,0.0
 1.4755290561530292,4.14907367506774,2.4702791000684283,-1.7411116301597214,3.530924529068009,-2.9999999999999662,0.21165589908188687,0.0,42.73155439722981,0.0
 1.4821749577918524,4.172466033450529,2.4696840672604936,-1.4571219227617103,3.51098682415154,-2.9999999999999667,0.21546651305021608,0.0,43.25488518862242,0.0
 1.4888482387007622,4.19582417760052,2.469207643455279,-1.1684699232153894,3.49096698142481,-3.0000000000000333,0.2193419434494465,0.0,43.78138480521854,0.0
 1.495549137101244,4.219146719073281,2.468851403710952,-0.875095311803226,3.470864286223365,-2.9999999999999667,0.2232832199322392,0.0,44.310968220763975,0.0
 1.5022779065048315,4.242432269424378,2.4686169230856803,-0.5769370245960079,3.4506779780126022,-3.000000000000033,0.2272913447081104,0.0,44.843537006011026,0.0
 1.509034816416182,4.265679440209377,2.4685057766376315,-0.27393328494008035,3.4304072482785504,-3.0000000000000657,0.23136728892461883,0.0,45.37897863248839,0.0
 1.5158201530718658,4.288886842983846,2.468519539424973,0.033978362172435744,3.4100512383114987,-3.000000000000033,0.2355119890225844,0.0,45.91716574639927,0.0
 1.522634220216927,4.312053089303349,2.468659786505872,0.3468610126793029,3.389609036876315,-3.0000000000000324,0.23972634253933553,0.0,46.45795540916172,0.0
 1.5294773399214123,4.335176790723455,2.4689280929384974,0.66477836276984,3.3690796777628584,-3.000000000000065,0.24401120391817355,0.0,47.001188310810115,0.0
 1.5363498534392068,4.358256558799729,2.469326033781015,0.9877946647882873,3.348462137209475,-3.0,0.24836737983477722,0.0,47.546687954308084,0.0
 1.54325212211169,4.381291005087737,2.469855184091594,1.3159746795356382,3.3277553311920256,-3.0,0.25279562434491726,0.0,48.09425980392308,0.0
 1.5501845283188946,4.404278741143049,2.4705171189284005,1.64938362473127,3.3069581125704115,-3.0,0.2572966337289906,0.0,48.64369041507265,0.0
 1.5571474764810442,4.427218378521227,2.471313413349603,1.988087119507074,3.286069268083963,-2.999999999999968,0.26187104090230917,0.0,49.19474652508549,0.0
 1.5641413941135598,4.4501085287778395,2.4722456424133687,2.332151124656003,3.2650875151864165,-2.9999999999999685,0.2665194097507496,0.0,49.74717412407639,0.0
 1.5711667329388408,4.472947803468454,2.473315381177865,2.6816418784778913,3.244011498710574,-2.999999999999905,0.27124222884224763,0.0,50.300697498067684,0.0
 1.5782239700583864,4.495734814148635,2.47452420470126,3.0366258280002913,3.2228397873519374,-2.9999999999999685,0.2760399050588729,0.0,50.855018245034344,0.0
 1.585313609189086,4.518468172373951,2.475873688041721,3.3971695553427286,3.2015708699598386,-3.0,0.2809127567480005,0.0,51.40981427269466,0.0
 1.5924361819677995,4.541146489699967,2.4773654062574155,3.763339699040136,3.1802031516236986,-2.999999999999969,0.28586100657481206,0.0,51.964738772219945,0.0
 1.5995922493286772,4.5637683776822495,2.479000934406512,4.135202870084556,3.1587349495410653,-3.000000000000031,0.29088477405426916,0.0,52.519419175871064,0.0
 1.606782402958019,4.586332447876367,2.4807818475471763,4.512825562482876,3.137164488653039,-3.000000000000031,0.2959840677113752,0.0,53.07345610162862,0.0
 1.6140072668318546,4.608837311837883,2.482709720737577,4.896274058131126,3.115489897031533,-3.0,0.301158776839702,0.0,53.62642228048921,0.0
 1.621267498841861,4.631281581122366,2.4847861290358813,5.285614325754052,3.0937092010015137,-3.0,0.3064086630864645,0.0,54.17786148306803,0.0
